hospital_id,hospital_type,beds,doctors,specialties,lat,lon,catchment_area_h3,ward_id
kml_11,,,,,13.07131,77.52869,"['88601459e1fffff', '88601459a1fffff', '8860169689fffff', '88601696edfffff', '8860169619fffff', '8860169685fffff', '88601459e7fffff', '88601696cdfffff', '88601696d5fffff', '886014590bfffff', '88601696e1fffff', '886016961dfffff', '88601696d1fffff', '88601696bdfffff', '8860169611fffff', '88601459ebfffff', '88601696cbfffff', '8860169683fffff', '88601459c5fffff', '886014593bfffff', '886016961bfffff', '8860145913fffff', '8860169615fffff', '886014591dfffff', '88601696e9fffff', '8860169695fffff', '886016969bfffff', '886016969dfffff', '8860145915fffff', '886016968bfffff', '8860145925fffff', '8860145909fffff', '88601696ebfffff', '8860169657fffff', '8860145905fffff', '88601459e5fffff', '88601459e9fffff', '88601459adfffff', '88601696b9fffff', '8860145927fffff', '886014590dfffff', '88601696a9fffff', '8860169613fffff', '8860145901fffff', '8860169633fffff', '88601696c5fffff', '88601696e7fffff', '88601696d3fffff', '8860169651fffff', '88601696c9fffff', '8860145907fffff', '8860145921fffff', '8860145963fffff', '88601696e5fffff', '88601696d9fffff', '8860145967fffff', '8860145939fffff', '8860145929fffff', '8860145917fffff', '886016968dfffff', '88601459a9fffff', '8860169691fffff', '8860169699fffff', '886014593dfffff', '886014592dfffff', '88601459e3fffff', '88601459edfffff', '886016963bfffff', '886014592bfffff', '88601696e3fffff', '8860145935fffff', '88601696c7fffff', '886016965bfffff', '8860145911fffff', '88601696ddfffff', '88601696c1fffff', '8860145937fffff', '88601696dbfffff', '8860145931fffff', '88601696c3fffff', '88601459a5fffff', '88601696abfffff', '8860169681fffff', '8860145903fffff', '8860169653fffff', '8860145923fffff', '88601696d7fffff', '8860169617fffff', '8860169687fffff', '8860145933fffff', '88601459a7fffff']",ward_196
kml_12,,,,,13.05802,77.50929,"['88601459b9fffff', '88601459e1fffff', '8860145987fffff', '886014591bfffff', '88601459a1fffff', '8860145957fffff', '8860169689fffff', '8860145953fffff', '88601459bdfffff', '88601459e7fffff', '88601696cdfffff', '8860169693fffff', '88601696d5fffff', '88601459c7fffff', '88601459d5fffff', '8860145981fffff', '886014590bfffff', '88601696d1fffff', '8860145827fffff', '88601459ebfffff', '88601696cbfffff', '8860169683fffff', '88601459c5fffff', '88601459b1fffff', '886014593bfffff', '88601459ddfffff', '88601459cdfffff', '8860145913fffff', '886014591dfffff', '8860145983fffff', '8860169695fffff', '886016969bfffff', '8860144b49fffff', '886016969dfffff', '8860145915fffff', '886016968bfffff', '88601696ebfffff', '8860169697fffff', '8860145905fffff', '88601459e5fffff', '88601459e9fffff', '88601459a3fffff', '88601459adfffff', '8860145927fffff', '8860145901fffff', '88601696c5fffff', '88601696d3fffff', '886014598dfffff', '88601696c9fffff', '8860145907fffff', '886014598bfffff', '8860145919fffff', '8860145921fffff', '88601696d9fffff', '88601459abfffff', '8860145939fffff', '8860145917fffff', '8860145929fffff', '88601459a9fffff', '886016968dfffff', '8860169691fffff', '8860169699fffff', '886014593dfffff', '88601459e3fffff', '88601459edfffff', '886014592bfffff', '8860145989fffff', '8860145935fffff', '88601696c7fffff', '8860145911fffff', '88601696ddfffff', '88601696c1fffff', '8860145937fffff', '88601696dbfffff', '88601459cbfffff', '8860145931fffff', '88601696c3fffff', '88601459a5fffff', '8860169681fffff', '8860144b4dfffff', '88601459b5fffff', '8860145903fffff', '8860145825fffff', '88601696d7fffff', '8860145923fffff', '88601459c3fffff', '88601459c9fffff', '88601459c1fffff', '8860145933fffff', '8860145985fffff', '88601459a7fffff']",ward_176
kml_13,,,,,13.061012,77.49946,"['88601459b9fffff', '88601459e1fffff', '8860145987fffff', '886014591bfffff', '88601459a1fffff', '8860169689fffff', '88601459bdfffff', '88601459e7fffff', '8860169693fffff', '88601459d5fffff', '88601696d5fffff', '88601459c7fffff', '8860145981fffff', '88601696d1fffff', '8860145827fffff', '88601459ebfffff', '88601696cbfffff', '8860169683fffff', '88601459b1fffff', '88601459c5fffff', '886014593bfffff', '88601459ddfffff', '88601459cdfffff', '8860145913fffff', '886014591dfffff', '886014599dfffff', '8860145983fffff', '8860169695fffff', '886016969bfffff', '8860144b49fffff', '886016969dfffff', '8860145915fffff', '886016968bfffff', '8860169697fffff', '88601459e5fffff', '88601459e9fffff', '88601459d7fffff', '88601459a3fffff', '88601459adfffff', '88601696d3fffff', '8860144b4bfffff', '886014598dfffff', '88601696c9fffff', '886014598bfffff', '8860145907fffff', '8860145919fffff', '8860144b69fffff', '88601696d9fffff', '8860144b41fffff', '88601459abfffff', '8860145939fffff', '8860145917fffff', '88601459a9fffff', '886016968dfffff', '8860169691fffff', '8860169699fffff', '886014593dfffff', '8860144b45fffff', '88601459e3fffff', '88601459edfffff', '8860145995fffff', '886014592bfffff', '8860145989fffff', '8860145935fffff', '88601696c7fffff', '8860145911fffff', '88601696ddfffff', '88601696c1fffff', '8860145937fffff', '88601696dbfffff', '88601459cbfffff', '88601459b7fffff', '88601459b3fffff', '8860145931fffff', '88601459d1fffff', '88601696c3fffff', '88601459a5fffff', '88601459bbfffff', '8860169681fffff', '8860144b4dfffff', '88601459b5fffff', '8860145903fffff', '8860145825fffff', '88601696d7fffff', '8860145923fffff', '88601459c3fffff', '88601459c9fffff', '88601459c1fffff', '8860145933fffff', '8860145985fffff', '88601459a7fffff']",
kml_14,,,,,13.0492,77.51039,"['88601459b9fffff', '88601459e1fffff', '8860145987fffff', '886014591bfffff', '88601459a1fffff', '8860145957fffff', '88601459d9fffff', '8860145953fffff', '8860145951fffff', '88601459bdfffff', '8860145837fffff', '88601459e7fffff', '88601459d5fffff', '88601696d5fffff', '88601459c7fffff', '8860145981fffff', '886014590bfffff', '88601696d1fffff', '8860145827fffff', '886014583dfffff', '88601459ebfffff', '88601696cbfffff', '88601459c5fffff', '88601459ddfffff', '886014593bfffff', '88601459cdfffff', '8860145823fffff', '886014582dfffff', '8860145913fffff', '886014591dfffff', '886014599dfffff', '8860145983fffff', '886016969bfffff', '8860145867fffff', '8860145833fffff', '8860145915fffff', '8860145909fffff', '8860145905fffff', '88601459e5fffff', '88601459e9fffff', '88601459d7fffff', '88601459a3fffff', '88601459adfffff', '8860145835fffff', '886014590dfffff', '8860145901fffff', '8860145955fffff', '886014582bfffff', '88601696d3fffff', '886014598dfffff', '88601696c9fffff', '8860145907fffff', '886014598bfffff', '8860145919fffff', '88601696d9fffff', '88601459abfffff', '8860145939fffff', '8860145917fffff', '88601459a9fffff', '8860169699fffff', '886014593dfffff', '88601459e3fffff', '886014595bfffff', '88601459edfffff', '8860145995fffff', '886014592bfffff', '8860145829fffff', '8860145989fffff', '8860145935fffff', '8860145911fffff', '88601696ddfffff', '8860145831fffff', '88601696c1fffff', '8860145937fffff', '88601696dbfffff', '88601459cbfffff', '8860145931fffff', '8860145821fffff', '88601459d1fffff', '88601696c3fffff', '88601459a5fffff', '8860145903fffff', '8860145825fffff', '8860145923fffff', '88601696d7fffff', '88601459c3fffff', '88601459c9fffff', '88601459c1fffff', '8860145933fffff', '8860145985fffff', '88601459a7fffff']",ward_172
kml_15,,,,,13.03255,77.48384,"['88601459b9fffff', '88601459e1fffff', '8860144a45fffff', '8860145987fffff', '8860144a4dfffff', '8860145803fffff', '886014591bfffff', '88601458abfffff', '88601458a9fffff', '88601459a1fffff', '88601459d9fffff', '88601459bdfffff', '8860145837fffff', '88601459e7fffff', '88601459d5fffff', '88601459c7fffff', '8860145981fffff', '8860145827fffff', '8860145997fffff', '8860145817fffff', '886014583bfffff', '886014583dfffff', '88601459ebfffff', '88601459c5fffff', '88601459b1fffff', '88601459ddfffff', '88601459cdfffff', '8860145823fffff', '8860145913fffff', '886014588dfffff', '886014599dfffff', '8860144a69fffff', '8860145983fffff', '8860144a49fffff', '88601458a3fffff', '88601458a1fffff', '8860145833fffff', '8860144a6dfffff', '88601458e3fffff', '88601458a7fffff', '88601459d3fffff', '88601459e5fffff', '88601459d7fffff', '88601459e9fffff', '88601459a3fffff', '88601459adfffff', '8860145835fffff', '8860145993fffff', '886014582bfffff', '88601458e1fffff', '886014598dfffff', '88601458a5fffff', '886014598bfffff', '8860145919fffff', '886014599bfffff', '8860145815fffff', '88601459abfffff', '88601458e7fffff', '8860145917fffff', '88601459a9fffff', '88601459e3fffff', '88601459edfffff', '8860145839fffff', '8860144a41fffff', '88601458e9fffff', '88601459dbfffff', '8860145995fffff', '8860145989fffff', '88601458e5fffff', '8860145911fffff', '8860145885fffff', '88601458ebfffff', '88601458adfffff', '8860145831fffff', '88601459cbfffff', '88601696dbfffff', '88601459b7fffff', '88601459b3fffff', '8860145821fffff', '88601459d1fffff', '8860145991fffff', '88601459bbfffff', '88601459b5fffff', '8860145825fffff', '8860145807fffff', '8860145999fffff', '88601459c3fffff', '88601459c9fffff', '88601458edfffff', '88601459c1fffff', '8860145985fffff']",ward_194
kml_16,,,,,13.013316,77.512448,"['88601459e1fffff', '8860145865fffff', '8860145803fffff', '886014591bfffff', '88601459d9fffff', '8860145957fffff', '8860145863fffff', '8860145953fffff', '8860145855fffff', '8860145951fffff', '8860145837fffff', '8860145819fffff', '8860145861fffff', '88601459d5fffff', '88601459c7fffff', '8860145981fffff', '886014590bfffff', '8860145827fffff', '8860145817fffff', '886014580bfffff', '886014583bfffff', '886014583dfffff', '88601459ebfffff', '88601459c5fffff', '88601459ddfffff', '886014593bfffff', '88601459cdfffff', '8860145823fffff', '886014582dfffff', '8860145913fffff', '8860145845fffff', '886014591dfffff', '8860145869fffff', '8860145843fffff', '8860145867fffff', '886014581bfffff', '8860145833fffff', '8860145915fffff', '886014586bfffff', '8860145b33fffff', '88601459d3fffff', '88601459e9fffff', '88601459d7fffff', '8860145835fffff', '8860145959fffff', '8860145955fffff', '8860145811fffff', '886014582bfffff', '88601458e1fffff', '886014598dfffff', '886014586dfffff', '886014598bfffff', '8860145919fffff', '8860145805fffff', '8860145815fffff', '8860145939fffff', '8860145917fffff', '88601458e7fffff', '8860145847fffff', '8860145841fffff', '88601459e3fffff', '886014595bfffff', '88601459edfffff', '8860145839fffff', '8860145813fffff', '8860145809fffff', '8860145b37fffff', '88601458e9fffff', '88601459dbfffff', '8860145829fffff', '8860145989fffff', '88601458e5fffff', '8860145911fffff', '88601458adfffff', '8860145831fffff', '886014595dfffff', '88601459cbfffff', '8860145857fffff', '8860145821fffff', '88601459d1fffff', '886014581dfffff', '8860145903fffff', '8860145825fffff', '8860145807fffff', '8860145801fffff', '88601459c3fffff', '88601459c9fffff', '88601458edfffff', '88601459c1fffff', '8860145985fffff', '886014580dfffff']",ward_133
kml_17,,,,,13.00391,77.50428,"['8860145853fffff', '8860145865fffff', '8860145803fffff', '886014591bfffff', '88601458a9fffff', '88601459d9fffff', '8860145863fffff', '8860145855fffff', '8860145953fffff', '8860145851fffff', '886014585dfffff', '8860145837fffff', '8860145819fffff', '8860145861fffff', '88601459d5fffff', '88601459c7fffff', '8860145aa5fffff', '8860145827fffff', '8860145aadfffff', '8860145817fffff', '886014580bfffff', '886014583bfffff', '886014583dfffff', '88601459c5fffff', '88601459ddfffff', '88601459cdfffff', '8860145823fffff', '886014582dfffff', '8860145845fffff', '8860145913fffff', '886014585bfffff', '886014588dfffff', '8860145869fffff', '8860145843fffff', '8860145859fffff', '8860145867fffff', '886014581bfffff', '8860145833fffff', '88601458e3fffff', '886014586bfffff', '88601458c7fffff', '88601459d3fffff', '88601459d7fffff', '8860145835fffff', '88601458c9fffff', '8860145811fffff', '88601458cdfffff', '886014582bfffff', '8860145aa1fffff', '88601458e1fffff', '886014586dfffff', '886014598bfffff', '8860145919fffff', '8860145805fffff', '8860145a37fffff', '8860145815fffff', '88601458e7fffff', '8860145aa7fffff', '8860145847fffff', '8860145841fffff', '886014595bfffff', '8860145839fffff', '8860145813fffff', '8860145809fffff', '88601458e9fffff', '88601459dbfffff', '8860145829fffff', '8860145989fffff', '88601458e5fffff', '8860145911fffff', '8860145885fffff', '88601458ebfffff', '88601458c5fffff', '88601458adfffff', '8860145831fffff', '88601459cbfffff', '8860145857fffff', '8860145821fffff', '88601459d1fffff', '886014581dfffff', '8860145825fffff', '8860145807fffff', '8860145aa3fffff', '8860145801fffff', '88601459c3fffff', '88601458c1fffff', '88601459c9fffff', '88601458edfffff', '88601459c1fffff', '886014584bfffff', '886014580dfffff']",ward_132
kml_18,,,,,12.92413,77.649404,"['886189255bfffff', '8861892093fffff', '8861892515fffff', '88618925c7fffff', '8861892427fffff', '8861892505fffff', '886189242dfffff', '8861892501fffff', '88618925ebfffff', '8861892511fffff', '8861892521fffff', '886189254dfffff', '88618925c5fffff', '886189209bfffff', '8861892545fffff', '8861892543fffff', '886189250bfffff', '8861892401fffff', '8861892ed9fffff', '8861892469fffff', '8861892519fffff', '8861892739fffff', '8861892535fffff', '8861892569fffff', '886189240dfffff', '88618925e9fffff', '8861892561fffff', '8861892405fffff', '8861892727fffff', '8861892463fffff', '8861892429fffff', '8861892717fffff', '8861892507fffff', '886189253bfffff', '8861892731fffff', '8861892423fffff', '8861892517fffff', '8861892523fffff', '8861892539fffff', '88618925cbfffff', '88618925c1fffff', '886189243dfffff', '88618925edfffff', '8861892549fffff', '8861892563fffff', '8861892735fffff', '8861892533fffff', '8861892435fffff', '8861892737fffff', '886189246dfffff', '886189255dfffff', '88618925e5fffff', '8861892509fffff', '8861892465fffff', '8861892529fffff', '8861892461fffff', '886189246bfffff', '886189273bfffff', '886189242bfffff', '8861892425fffff', '88618925c9fffff', '8861892407fffff', '8861892559fffff', '8861892541fffff', '8861892421fffff', '886189251bfffff', '886189252bfffff', '8861892537fffff', '8861892547fffff', '8861892553fffff', '886189251dfffff', '8861892557fffff', '8861892555fffff', '88618925c3fffff', '8861892467fffff', '88618925e1fffff', '886189252dfffff', '8861892503fffff', '8861892733fffff', '8861892531fffff', '8861892567fffff', '886189250dfffff', '8861892513fffff', '886189256bfffff', '8861892715fffff', '88618925cdfffff', '886189273dfffff', '886189253dfffff', '8861892551fffff', '8861892723fffff', '886189254bfffff']",ward_166
kml_19,,,,,12.862268,77.562951,"['8860145323fffff', '88618926a3fffff', '886014536dfffff', '88618926b3fffff', '8860145369fffff', '8860145361fffff', '886014530bfffff', '8861892697fffff', '88618926b5fffff', '88618926bbfffff', '8860145327fffff', '8861892687fffff', '886014530dfffff', '886014536bfffff', '88618924d5fffff', '88618926a1fffff', '8861892491fffff', '88618924c5fffff', '8860145305fffff', '886014532bfffff', '88618924d1fffff', '88618924cdfffff', '8860145337fffff', '88618924ebfffff', '88618924c9fffff', '8861892695fffff', '88618924bbfffff', '8860145321fffff', '8861892699fffff', '8860145325fffff', '88618924c7fffff', '88618924d3fffff', '886014533dfffff', '8861892487fffff', '8860145145fffff', '88618926b9fffff', '8861892497fffff', '8860145341fffff', '886014534dfffff', '8860145365fffff', '8860145309fffff', '8860145355fffff', '88618924cbfffff', '8861892691fffff', '8860145329fffff', '886189269dfffff', '88618926b7fffff', '88618924c3fffff', '88618924d7fffff', '8860145339fffff', '88618926abfffff', '8860145303fffff', '8861892493fffff', '8860145367fffff', '8860145169fffff', '8860145307fffff', '8861892495fffff', '886014514bfffff', '886189248dfffff', '88618924ddfffff', '88618924d9fffff', '88618924e3fffff', '8861892693fffff', '8861892499fffff', '8860145363fffff', '8861892485fffff', '886014516dfffff', '88618924c1fffff', '886014514dfffff', '886189249bfffff', '8860145331fffff', '8861892483fffff', '88618924b9fffff', '8860145345fffff', '8861892683fffff', '8860145347fffff', '886189248bfffff', '8861892481fffff', '8860145301fffff', '88618926a7fffff', '886189249dfffff', '8860145343fffff', '88618926bdfffff', '886014532dfffff', '88618924dbfffff', '88618926b1fffff', '8860145141fffff', '8860145149fffff', '886189269bfffff', '8860145335fffff', '8861892489fffff']",
kml_20,,,,,12.886861,77.603337,"['88618926a3fffff', '8861892403fffff', '8861892455fffff', '8861892427fffff', '8861892431fffff', '886189245bfffff', '88618926b5fffff', '8861892459fffff', '88618924d5fffff', '88618926a1fffff', '88618924c5fffff', '88618924cdfffff', '88618924ebfffff', '8861892439fffff', '88618924c9fffff', '8861892401fffff', '8861892413fffff', '8861892453fffff', '88618924e9fffff', '88618926e7fffff', '88618926a5fffff', '886189240dfffff', '88618924c7fffff', '88618925d5fffff', '88618926adfffff', '88618924a1fffff', '8861892405fffff', '8861892487fffff', '8861892463fffff', '8861892457fffff', '8861892409fffff', '8861892429fffff', '8861892437fffff', '8861892599fffff', '88618924cbfffff', '8861892451fffff', '886189241bfffff', '88618925d1fffff', '8861892423fffff', '88618926b7fffff', '8861892447fffff', '88618924a9fffff', '886189241dfffff', '8861892433fffff', '88618925cbfffff', '88618925c1fffff', '88618924c3fffff', '886189243dfffff', '88618926abfffff', '88618924e7fffff', '88618925d7fffff', '8861892443fffff', '8861892435fffff', '886189248dfffff', '88618924ddfffff', '886189240bfffff', '88618924e1fffff', '88618924e3fffff', '88618924e5fffff', '886189246bfffff', '886189242bfffff', '8861892417fffff', '88618925c9fffff', '8861892407fffff', '8861892485fffff', '88618924c1fffff', '8861892421fffff', '886189243bfffff', '88618925d3fffff', '8861892483fffff', '88618924abfffff', '88618925c3fffff', '886189245dfffff', '886189248bfffff', '88618925d9fffff', '8861892411fffff', '8861892481fffff', '88618926a7fffff', '8861892415fffff', '88618924edfffff', '88618926bdfffff', '88618924a5fffff', '88618924adfffff', '88618926e5fffff', '88618926b1fffff', '88618926a9fffff', '88618925dbfffff', '88618925cdfffff', '88618925ddfffff', '8861892419fffff', '8861892489fffff']",ward_192
kml_21,,,,,12.896415,77.62421,"['886189255bfffff', '8861892403fffff', '8861892637fffff', '88618925c7fffff', '8861892455fffff', '8861892427fffff', '8861892431fffff', '886189242dfffff', '886189245bfffff', '8861892511fffff', '8861892713fffff', '8861892459fffff', '88618926a1fffff', '88618924c5fffff', '8861892441fffff', '88618924cdfffff', '88618925c5fffff', '88618924ebfffff', '8861892439fffff', '8861892401fffff', '8861892469fffff', '8861892413fffff', '8861892453fffff', '8861892519fffff', '88618924e9fffff', '88618926a5fffff', '886189240dfffff', '88618925d5fffff', '88618926adfffff', '8861892405fffff', '8861892463fffff', '8861892457fffff', '8861892449fffff', '8861892409fffff', '8861892429fffff', '8861892437fffff', '8861892717fffff', '8861892451fffff', '886189241bfffff', '88618925d1fffff', '8861892423fffff', '8861892447fffff', '886189241dfffff', '8861892433fffff', '88618925cbfffff', '88618925c1fffff', '886189243dfffff', '88618924e7fffff', '8861892443fffff', '8861892435fffff', '886189246dfffff', '886189240bfffff', '88618924e1fffff', '886189244dfffff', '8861892465fffff', '8861892461fffff', '886189246bfffff', '88618924e5fffff', '88618924e3fffff', '886189273bfffff', '886189242bfffff', '8861892425fffff', '886189244bfffff', '8861892589fffff', '8861892417fffff', '88618925c9fffff', '8861892407fffff', '8861892559fffff', '8861892421fffff', '886189243bfffff', '886189251bfffff', '8861892553fffff', '8861892557fffff', '886189251dfffff', '88618925c3fffff', '886189245dfffff', '8861892467fffff', '88618925d9fffff', '8861892411fffff', '88618926a7fffff', '8861892415fffff', '8861892635fffff', '88618924edfffff', '8861892733fffff', '8861892513fffff', '88618925dbfffff', '88618925cdfffff', '88618925ddfffff', '8861892551fffff', '8861892419fffff', '8861892445fffff']",ward_168
kml_22,,,,,12.857864,77.588371,"['88618926e1fffff', '88618926a3fffff', '886189268bfffff', '886014536dfffff', '88618926b3fffff', '8860145369fffff', '8860145361fffff', '886189245bfffff', '8861892697fffff', '88618926b5fffff', '88618926bbfffff', '8861892459fffff', '8861892687fffff', '886014536bfffff', '88618926e3fffff', '88618924d5fffff', '88618926a1fffff', '88618924c5fffff', '88618924d1fffff', '88618924cdfffff', '88618924ebfffff', '88618924c9fffff', '88618926ebfffff', '8861892695fffff', '8861892685fffff', '8861892413fffff', '8861892453fffff', '88618924e9fffff', '8860145321fffff', '88618926e7fffff', '8861892699fffff', '88618926a5fffff', '8860145325fffff', '88618924c7fffff', '88618926adfffff', '88618924d3fffff', '8861892487fffff', '88618926b9fffff', '8861892457fffff', '886014534dfffff', '8860145365fffff', '88618924cbfffff', '8861892691fffff', '8861892451fffff', '886189269dfffff', '8860145329fffff', '8861892689fffff', '886189241bfffff', '88618926b7fffff', '886189241dfffff', '88618924c3fffff', '88618924d7fffff', '88618926abfffff', '88618926d7fffff', '8860145367fffff', '886189248dfffff', '88618924ddfffff', '88618924e1fffff', '88618924d9fffff', '88618924e3fffff', '8861892693fffff', '8861892499fffff', '8861892417fffff', '88618926c3fffff', '8860145363fffff', '8861892485fffff', '88618924c1fffff', '88618926c7fffff', '886189243bfffff', '8861892483fffff', '88618926d5fffff', '8860145345fffff', '8861892683fffff', '886189248bfffff', '8861892411fffff', '8861892481fffff', '88618926a7fffff', '886189249dfffff', '8861892415fffff', '88618924edfffff', '886189268dfffff', '88618926bdfffff', '886014532dfffff', '88618924dbfffff', '88618926e5fffff', '88618926b1fffff', '8861892489fffff', '88618926a9fffff', '886189269bfffff', '8861892419fffff', '8861892681fffff']",
kml_23,,,,,12.900308,77.620083,"['886189255bfffff', '8861892403fffff', '8861892515fffff', '88618925c7fffff', '8861892455fffff', '8861892427fffff', '8861892431fffff', '886189242dfffff', '88618925ebfffff', '8861892511fffff', '886189258dfffff', '88618924c5fffff', '8861892441fffff', '88618924cdfffff', '88618925c5fffff', '88618924ebfffff', '8861892439fffff', '8861892401fffff', '8861892469fffff', '8861892413fffff', '8861892453fffff', '8861892519fffff', '88618924e9fffff', '886189258bfffff', '88618926a5fffff', '886189240dfffff', '88618925d5fffff', '88618925e9fffff', '8861892405fffff', '8861892463fffff', '8861892457fffff', '8861892409fffff', '8861892429fffff', '8861892437fffff', '8861892581fffff', '8861892451fffff', '886189241bfffff', '88618925d1fffff', '8861892423fffff', '8861892447fffff', '8861892517fffff', '88618924a9fffff', '886189241dfffff', '8861892433fffff', '88618925cbfffff', '88618925c1fffff', '886189243dfffff', '88618924e7fffff', '88618925d7fffff', '8861892443fffff', '8861892435fffff', '886189246dfffff', '886189240bfffff', '88618924e1fffff', '8861892465fffff', '8861892461fffff', '886189246bfffff', '88618924e5fffff', '88618924e3fffff', '886189242bfffff', '8861892425fffff', '8861892589fffff', '886189244bfffff', '8861892417fffff', '88618925c9fffff', '8861892407fffff', '8861892559fffff', '8861892421fffff', '886189243bfffff', '88618925d3fffff', '886189251bfffff', '8861892553fffff', '8861892557fffff', '886189251dfffff', '88618925c3fffff', '886189245dfffff', '8861892467fffff', '88618925d9fffff', '8861892411fffff', '88618926a7fffff', '8861892415fffff', '88618924edfffff', '8861892733fffff', '88618924adfffff', '8861892513fffff', '88618925dbfffff', '88618925cdfffff', '88618925ddfffff', '8861892551fffff', '8861892419fffff', '8861892445fffff']",ward_157
kml_24,,,,,12.888681,77.571805,"['88618924bdfffff', '88618926a3fffff', '8860145a4dfffff', '88618926b3fffff', '88618926b5fffff', '8860145327fffff', '88618924d5fffff', '8861892491fffff', '88618924c5fffff', '88618924d1fffff', '88618924cdfffff', '88618924ebfffff', '8860145a41fffff', '88618924b1fffff', '88618924c9fffff', '88618924bbfffff', '8861892413fffff', '88618924e9fffff', '8860145a59fffff', '8860145321fffff', '8860145a5dfffff', '8860145325fffff', '88618924c7fffff', '8860145a4bfffff', '88618924d3fffff', '8861892487fffff', '88618924a1fffff', '8860145145fffff', '8861892497fffff', '88618924b7fffff', '88618924b5fffff', '88618924b3fffff', '886189259bfffff', '8860145365fffff', '8861892599fffff', '88618924cbfffff', '8860145329fffff', '886189241bfffff', '88618925d1fffff', '88618924a7fffff', '88618926b7fffff', '88618924a9fffff', '8861892433fffff', '88618924c3fffff', '88618924d7fffff', '88618924e7fffff', '88618925d7fffff', '8861892493fffff', '8860145367fffff', '8860145169fffff', '8861892495fffff', '886189248dfffff', '88618924ddfffff', '88618924e1fffff', '88618924d9fffff', '88618924e3fffff', '88618924e5fffff', '8861892499fffff', '8861892417fffff', '88618924a3fffff', '8861892485fffff', '886014516dfffff', '88618924c1fffff', '886014514dfffff', '886189243bfffff', '88618925d3fffff', '886189249bfffff', '886014516bfffff', '8861892483fffff', '88618924abfffff', '8860145165fffff', '88618924b9fffff', '886189248bfffff', '88618925d9fffff', '8861892481fffff', '8861892411fffff', '88618926a7fffff', '886189249dfffff', '8860145a49fffff', '8861892415fffff', '88618924edfffff', '88618926bdfffff', '88618924a5fffff', '886014532dfffff', '8860145a43fffff', '88618924adfffff', '88618924dbfffff', '88618926b1fffff', '88618925dbfffff', '8860145161fffff', '8861892489fffff']",ward_178
kml_25,,,,,12.909946,77.624414,"['886189255bfffff', '8861892403fffff', '8861892515fffff', '88618925c7fffff', '8861892455fffff', '8861892427fffff', '8861892431fffff', '886189242dfffff', '88618925ebfffff', '8861892511fffff', '886189258dfffff', '8861892441fffff', '88618925c5fffff', '8861892439fffff', '8861892401fffff', '886189250bfffff', '8861892469fffff', '8861892413fffff', '8861892519fffff', '88618924e9fffff', '886189258bfffff', '886189240dfffff', '88618925d5fffff', '88618925e9fffff', '8861892405fffff', '8861892463fffff', '8861892457fffff', '8861892409fffff', '8861892429fffff', '8861892437fffff', '8861892581fffff', '886189253bfffff', '886189241bfffff', '88618925d1fffff', '8861892423fffff', '8861892517fffff', '8861892447fffff', '886189241dfffff', '8861892539fffff', '8861892433fffff', '88618925cbfffff', '88618925c1fffff', '886189243dfffff', '88618925edfffff', '88618924e7fffff', '88618925d7fffff', '8861892443fffff', '8861892435fffff', '886189246dfffff', '8861892737fffff', '886189255dfffff', '886189240bfffff', '88618924e1fffff', '8861892465fffff', '8861892461fffff', '886189246bfffff', '88618924e5fffff', '886189242bfffff', '8861892425fffff', '8861892589fffff', '8861892417fffff', '88618925c9fffff', '8861892407fffff', '8861892559fffff', '8861892421fffff', '886189243bfffff', '88618925d3fffff', '8861892585fffff', '886189251bfffff', '8861892553fffff', '8861892557fffff', '886189251dfffff', '8861892555fffff', '88618925c3fffff', '88618925e3fffff', '8861892467fffff', '88618925d9fffff', '8861892411fffff', '8861892415fffff', '88618925e1fffff', '8861892503fffff', '88618924edfffff', '8861892733fffff', '88618924adfffff', '8861892513fffff', '88618925dbfffff', '88618925cdfffff', '88618925ddfffff', '8861892551fffff', '8861892419fffff', '8861892445fffff']",ward_157
